Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
fowler r.,0,0,0,0,0,0,3,0
fowler r.,0,0,0,0,0,0,4,0
whaley v.,0.3,0.83,-2.27,-1.1,-2.54,-2.23,1,0
whaley v.,0.22,-2,-1.72,1.02,-2.7,-2.48,2,0
whaley v.,0,0,0,0,0,0,3,0
whaley v.,0,0,0,0,0,0,4,0
crowe t.,-0.9,0.2,-0.41,-1.13,-1.33,-2.23,1,0
crowe t.,-1.39,-0.73,-0.23,-0.13,-1.09,-2.48,2,0
crowe t.,0,0,0,0,0,0,3,0
crowe t.,0,0,0,0,0,0,4,0
highsmith j.,-2.06,-1.8,-3.75,0.38,-5.17,-7.24,1,0
highsmith j.,2.75,0.71,-1.53,-0.41,-1.23,1.52,2,0
highsmith j.,0,0,0,0,0,0,3,0
highsmith j.,0,0,0,0,0,0,4,0
hojgaard r.,0.07,-0.24,-1.21,0.15,-1.3,-1.24,1,0
hojgaard r.,-2.26,2.19,-3.3,-1.11,-2.22,-4.48,2,0
hojgaard r.,0,0,0,0,0,0,3,0
hojgaard r.,0,0,0,0,0,0,4,0
phillips c.,-3.65,-0.15,-0.76,-0.68,-1.59,-5.24,1,0
phillips c.,-1.37,-0.87,1.32,0.44,0.89,-0.48,2,0
phillips c.,0,0,0,0,0,0,3,0
phillips c.,0,0,0,0,0,0,4,0
brown d.,-0.67,0.06,0.4,-0.03,0.44,-0.23,1,0
brown d.,-2.84,-1.8,-1.35,0.51,-2.64,-5.48,2,0
brown d.,0,0,0,0,0,0,3,0
brown d.,0,0,0,0,0,0,4,0
skinns d.,1.74,-0.56,-2.23,-0.18,-2.98,-1.24,1,0
skinns d.,-2.03,-0.73,-0.93,-0.79,-2.46,-4.48,2,0
skinns d.,0,0,0,0,0,0,3,0
skinns d.,0,0,0,0,0,0,4,0
kirk c.,-0.01,-0.25,-0.01,-0.96,-1.23,-1.24,1,0
kirk c.,-0.43,-0.78,-3.52,-0.75,-5.06,-5.48,2,0
kirk c.,0,0,0,0,0,0,3,0
kirk c.,0,0,0,0,0,0,4,0
greyserman m.,-0.78,0.88,-4.54,-0.79,-4.45,-5.24,1,0
greyserman m.,0.25,0.1,-1.56,-0.28,-1.73,-1.48,2,0
greyserman m.,0,0,0,0,0,0,3,0
greyserman m.,0,0,0,0,0,0,4,0
lipsky d.,-4.16,0.69,-0.09,-0.67,-0.08,-4.24,1,0
lipsky d.,-0.69,-0.33,-1.88,0.41,-1.79,-2.48,2,0
lipsky d.,0,0,0,0,0,0,3,0
lipsky d.,0,0,0,0,0,0,4,0
im s.,0.68,-0.05,-0.74,-1.14,-1.92,-1.24,1,0
im s.,-2.42,0.38,-5.25,0.81,-4.06,-6.48,2,0
im s.,0,0,0,0,0,0,3,0
im s.,0,0,0,0,0,0,4,0
kizzire p.,-1.29,-0.71,0.16,-2.39,-2.95,-4.24,1,0
kizzire p.,-1.05,0.82,-4.07,-0.19,-3.44,-4.48,2,0
kizzire p.,0,0,0,0,0,0,3,0
kizzire p.,0,0,0,0,0,0,4,0
hansson a.,-0.73,-1.38,-1.69,-0.43,-3.51,-4.24,1,0
hansson a.,-3.73,-0.68,0.81,-0.87,-0.75,-4.48,2,0
hansson a.,0,0,0,0,0,0,3,0
hansson a.,0,0,0,0,0,0,4,0
parry j.,-2.88,-0.08,0.39,-1.67,-1.36,-4.24,1,0
parry j.,-2.17,-1.08,-0.75,-1.49,-3.31,-5.48,2,0
parry j.,0,0,0,0,0,0,3,0
parry j.,0,0,0,0,0,0,4,0
vilips k.,-2.06,-0.82,-5.34,-2.01,-8.18,-10.23,1,0
vilips k.,-0.26,0.35,1.43,-1,0.78,0.52,2,0
vilips k.,0,0,0,0,0,0,3,0
vilips k.,0,0,0,0,0,0,4,0
martin b.,-3.75,-0.17,-0.03,-0.28,-0.48,-4.24,1,0
martin b.,-2.64,-1.24,-2.71,0.1,-3.85,-6.48,2,0
martin b.,0,0,0,0,0,0,3,0
martin b.,0,0,0,0,0,0,4,0
palmer r.,0.05,0.18,-2.62,-0.84,-3.28,-3.23,1,0
palmer r.,-2.64,-0.49,-4.29,-1.06,-5.84,-8.48,2,0
palmer r.,0,0,0,0,0,0,3,0
palmer r.,0,0,0,0,0,0,4,0
jaeger s.,-3.69,0.02,-3.16,0.59,-2.55,-6.24,1,0
jaeger s.,0,0,0,0,0,0,2,0
jaeger s.,0,0,0,0,0,0,3,0
jaeger s.,0,0,0,0,0,0,4,0
