Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
ryan fox,-0.19,-1.54,0.25,-2.41,-3.7,-3.89,2,0
ryan fox,-0.42,-1.21,-2.31,0.42,-3.1,-3.51,3,0
ryan fox,0.74,0.98,0.72,-1.91,-0.21,0.53,4,0
j.t. poston,-1.18,0.76,-0.09,1.46,2.14,0.96,1,0
j.t. poston,0.07,0.76,-0.4,-0.32,0.04,0.11,2,0
j.t. poston,-2.79,0.54,-0.21,-1.06,-0.73,-3.51,3,0
j.t. poston,2.32,-7.86,-2.27,-0.67,-10.79,-8.47,4,0
mark hubbard,-1.55,0.4,0.84,-0.73,0.51,-1.04,1,0
mark hubbard,-1.65,0.73,-2.36,-0.62,-2.24,-3.89,2,0
mark hubbard,-3.84,-0.4,0.35,-0.62,-0.67,-4.51,3,0
mark hubbard,-3.23,1.02,-0.53,0.28,0.76,-2.47,4,0
gary woodland,-1.77,0.16,0.66,-0.09,0.73,-1.04,1,0
gary woodland,-4.2,-0.39,1.47,0.23,1.31,-2.89,2,0
gary woodland,-2.27,-1.4,-1.54,-1.3,-4.25,-6.51,3,0
gary woodland,-0.93,-1.29,-2.28,0.03,-3.55,-4.47,4,0
sepp straka,-1.83,-1.06,-2.2,0.06,-3.21,-5.04,1,0
sepp straka,-2.06,-0.39,-2.01,-0.43,-2.83,-4.89,2,0
sepp straka,-1.27,-0.85,-2.57,-0.82,-4.24,-5.51,3,0
sepp straka,-0.48,-2.02,-1.31,-0.66,-3.99,-4.47,4,0
