Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
keith mitchell,-0.3,-0.68,4.08,1.14,4.54,4.24,4,1.0
michael thorbjornsen,0.03,-0.15,1.58,0.16,1.59,1.62,1,0.6667
michael thorbjornsen,0.83,0.52,1.9,1.59,4.01,4.84,2,1.0
michael thorbjornsen,1.38,0.62,0.27,1.07,1.97,3.35,3,1.0
michael thorbjornsen,-1.08,1.78,-2.46,-1,-1.68,-2.76,4,0.7273
pontus nyholm,-0.09,0.28,0.72,-0.29,0.71,0.62,1,1.0
pontus nyholm,-0.03,0.74,1.9,0.23,2.87,2.84,2,0.0
pontus nyholm,0.96,-1.33,0.65,1.06,0.39,1.35,3,0.7143
pontus nyholm,1.86,-0.78,0.98,0.19,0.38,2.24,4,0.6667
max mcgreevy,-2.96,-1.08,1.52,0.14,0.58,-2.38,1,0.5
max mcgreevy,4.0,0.21,1.5,0.12,1.84,5.84,2,1.0
max mcgreevy,-0.3,1.57,-1.2,0.27,0.65,0.35,3,0.625
max mcgreevy,0.18,0.12,2.19,-0.26,2.06,2.24,4,0.6
karl vilips,1.15,-0.21,0.95,-0.26,0.47,1.62,1,0.4
karl vilips,0.43,0.01,3.55,-0.14,3.41,3.84,2,1.0
karl vilips,-2.73,-1.13,1.33,0.87,1.08,-1.65,3,0.75
karl vilips,1.31,-0.01,0.67,0.27,0.93,2.24,4,0.6
sam burns,2.64,-0.02,1.65,0.35,1.98,4.62,1,0.7143
sam burns,-0.48,-1.96,-0.09,-0.63,-2.68,-3.16,2,0.4286
sam burns,-0.96,1.56,-0.85,0.59,1.3,0.35,3,0.6667
sam burns,1.54,-0.61,1.26,1.04,1.7,3.24,4,0.75
harris english,-0.84,0.37,0.28,-1.19,-0.53,-1.38,1,0.5
harris english,1.52,-0.29,1.71,-0.1,1.32,2.84,2,1.0
harris english,0.25,0.06,0.14,0.9,1.1,1.35,3,0.6667
harris english,3.08,-0.75,0.24,-0.33,-0.84,2.24,4,0.9
aldrich potgieter,-2.18,-0.79,1.67,1.93,2.81,0.62,1,0.5
aldrich potgieter,-1.91,-0.31,3.45,1.61,4.76,2.84,2,1.0
aldrich potgieter,1.29,-1.4,-1.53,0.99,-1.94,-0.65,3,0.7143
aldrich potgieter,-0.3,0.14,1.83,0.58,2.54,2.24,4,0.625
adam scott,0.15,0.23,1.52,0.73,2.47,2.62,1,0.5
adam scott,1.89,0.42,0.09,0.45,0.96,2.84,2,1.0
adam scott,-1.7,0.76,2.04,0.26,3.05,1.35,3,1.0
adam scott,-2.98,-2.1,2.58,0.74,1.22,-1.76,4,1.0
beau hossler,1.35,-0.61,0.88,0,0.27,1.62,1,0.5
beau hossler,2.83,0.36,1.96,-3.3,-0.99,1.84,2,0.5
beau hossler,2.0,0.1,-1.12,0.37,-0.66,1.35,3,1.0
beau hossler,0.18,0.81,-0.42,-0.33,0.06,0.24,4,0.75
alex smalley,-0.26,0.45,1.69,0.74,2.88,2.62,1,1.0
alex smalley,2.35,-0.14,-0.23,-1.15,-1.51,0.84,2,0.6
alex smalley,1.48,-1.86,-0.36,0.09,-2.13,-0.65,3,0.4
alex smalley,1.76,0.34,1.94,-1.81,0.48,2.24,4,0.6
zecheng dou,2.54,0.77,-1.2,1.51,1.09,3.62,1,0.8
zecheng dou,-0.54,0.79,1.32,0.28,2.38,1.84,2,1.0
zecheng dou,-0.05,1.07,-0.51,-0.16,0.4,0.35,3,0.8889
zecheng dou,0.37,-0.72,0.88,-1.29,-1.13,-0.76,4,0.5714
ben griffin,1.89,-0.23,-1.11,-0.92,-2.27,-0.38,1,0.7143
ben griffin,0.18,0.16,0.83,-0.33,0.66,0.84,2,0.5
ben griffin,-0.74,1.06,0.48,0.55,2.09,1.35,3,0.6667
ben griffin,-2.67,0.92,2.61,1.39,4.91,2.24,4,0.75
harry hall,-0.44,0.77,2.24,-1.95,1.06,0.62,1,5714.0
harry hall,1.22,1.57,-0.83,-0.12,0.62,1.84,2,0.8571
harry hall,-1.9,1.84,-0.9,0.3,1.25,-0.65,3,0.625
harry hall,1.03,-0.1,0.56,0.76,1.21,2.24,4,0.75
stephan jaeger,1.96,1.64,-0.63,0.65,1.66,3.62,1,0.7778
stephan jaeger,-0.43,-0.48,0.57,0.17,0.27,-0.16,2,0.8
stephan jaeger,3.11,-0.28,-1.22,0.73,-0.77,2.35,3,0.8571
stephan jaeger,-1.57,-0.99,1.33,-0.53,-0.19,-1.76,4,0.5556
shane lowry,0.43,0.59,-0.45,0.05,0.19,0.62,1,0.7143
shane lowry,1.24,-0.12,0.39,0.33,0.6,1.84,2,1.0
shane lowry,0.58,-0.54,-0.37,0.69,-0.23,0.35,3,0.7143
shane lowry,-1.15,0.08,2.03,0.28,2.39,1.24,4,0.8333
chad ramey,5.24,-0.13,-1.66,-0.83,-2.62,2.62,1,0.875
chad ramey,-2.02,0.47,3.19,0.2,3.86,1.84,2,0.5
chad ramey,1.27,-0.47,-0.56,0.11,-0.92,0.35,3,0.7143
chad ramey,0.98,-1.66,0.31,-0.4,-1.74,-0.76,4,0.6667
vince whaley,1.43,0.35,0.46,-0.62,0.19,1.62,1,1.0
vince whaley,-0.09,0.73,0.64,0.56,1.94,1.84,2,0.8571
vince whaley,0.55,-1.63,1.35,-0.93,-1.2,-0.65,3,0.2
vince whaley,1.91,-0.2,0,-0.47,-0.67,1.24,4,0.6667
rasmus hojgaard,0.94,-0.86,1.4,0.15,0.69,1.62,1,0.75
