Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
pontus nyholm,-2.22,-0.48,-0.44,-1.36,-2.27,-4.49,1,0
pontus nyholm,-0.14,0.74,0.54,-2.08,-0.8,-0.94,2,0
pontus nyholm,0,0,0,0,0,0,3,0
pontus nyholm,0,0,0,0,0,0,4,0
michael brennan,-1.78,-0.56,0.42,0.42,0.29,-1.49,1,0
michael brennan,0.45,0.16,-4.66,0.11,-4.39,-3.94,2,0
michael brennan,0,0,0,0,0,0,3,0
michael brennan,0,0,0,0,0,0,4,0
dawson lew,-2.68,0.68,0.28,0.22,1.19,-1.49,1,0
dawson lew,-0.98,-1.51,-1.66,0.2,-2.97,-3.94,2,0
dawson lew,0,0,0,0,0,0,3,0
dawson lew,0,0,0,0,0,0,4,0
alex noren,0.18,-0.63,-1.43,0.37,-1.68,-1.49,1,0
alex noren,-1.36,-0.34,-3.22,-0.03,-3.58,-4.95,2,0
alex noren,0,0,0,0,0,0,3,0
alex noren,0,0,0,0,0,0,4,0
nick dunlap,-4.23,-0.34,-0.63,-1.3,-2.27,-6.49,1,0
nick dunlap,2.03,-0.61,0.89,-2.26,-1.98,0.06,2,0
nick dunlap,0,0,0,0,0,0,3,0
nick dunlap,0,0,0,0,0,0,4,0
yohann benson,-2.7,-0.11,-2.04,-0.65,-2.8,-5.49,1,0
yohann benson,0.49,-1.43,0.96,-0.97,-1.44,-0.94,2,0
yohann benson,0,0,0,0,0,0,3,0
yohann benson,0,0,0,0,0,0,4,0
rafael campos,-1.76,-0.22,2.04,-2.56,-0.74,-2.49,1,0
rafael campos,-1.93,-1.88,1.37,-2.51,-3.02,-4.95,2,0
rafael campos,0,0,0,0,0,0,3,0
rafael campos,0,0,0,0,0,0,4,0
drew nesbitt,1,-0.45,-2.08,0.03,-2.5,-1.49,1,0
drew nesbitt,-0.93,-2.62,-1.6,-0.8,-5.02,-5.95,2,0
drew nesbitt,0,0,0,0,0,0,3,0
drew nesbitt,0,0,0,0,0,0,4,0
laurent desmarchais,-1.64,0.32,-0.26,-0.92,-0.86,-2.49,1,0
laurent desmarchais,-2.06,-1.97,-1.13,0.2,-2.89,-4.95,2,0
laurent desmarchais,0,0,0,0,0,0,3,0
laurent desmarchais,0,0,0,0,0,0,4,0
mike weir,0.26,1.13,-1.48,-1.4,-1.75,-1.49,1,0
mike weir,-1.9,0.36,-1.64,-3.77,-5.05,-6.95,2,0
mike weir,0,0,0,0,0,0,3,0
mike weir,0,0,0,0,0,0,4,0
patton kizzire,-0.65,-0.23,-1.01,0.39,-0.85,-1.49,1,0
patton kizzire,-2.82,1.06,-3.04,-2.14,-4.13,-6.95,2,0
patton kizzire,0,0,0,0,0,0,3,0
patton kizzire,0,0,0,0,0,0,4,0
charley hoffman,-2.31,-0.31,-3.88,-0.99,-5.18,-7.49,1,0
charley hoffman,0.28,0.6,-0.51,-1.32,-1.23,-0.94,2,0
charley hoffman,0,0,0,0,0,0,3,0
charley hoffman,0,0,0,0,0,0,4,0
peter malnati,0.03,-0.17,-0.6,0.25,-0.52,-0.49,1,0
peter malnati,0.6,0.19,-4.65,-5.09,-9.54,-8.95,2,0
peter malnati,0,0,0,0,0,0,3,0
peter malnati,0,0,0,0,0,0,4,0
john vanderlaan,0.95,-0.62,-4.14,-0.69,-5.44,-4.49,1,0
john vanderlaan,-0.22,1.59,-4.53,-1.78,-4.72,-4.95,2,0
john vanderlaan,0,0,0,0,0,0,3,0
john vanderlaan,0,0,0,0,0,0,4,0
stephan jaeger,-0.04,0.25,-3.58,-1.12,-4.46,-4.49,1,0
stephan jaeger,-1.05,0.66,-3.46,-3.09,-5.89,-6.95,2,0
stephan jaeger,0,0,0,0,0,0,3,0
stephan jaeger,0,0,0,0,0,0,4,0
brooks koepka,3.49,-0.95,1.9,0.07,1.01,4.51,1,0
brooks koepka,3.38,-0.39,0.26,-1.19,-1.32,2.06,2,0
brooks koepka,0.47,-0.51,-1.29,-1.24,-3.03,-2.56,3,0
brooks koepka,0,0,0,0,0,0,4,0
